bibtex_key;title;author;journal;year;source
 ISI:000399335800003;Positive and negative behavioral analysis in social networks;Squicciarini, Anna and Rajtmajer, Sarah and Griffin, Christopher;WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY;2017;ISI Web of Science
 ISI:000395869400014;"Novel Visual and Statistical Image Features for Microblogs News
Verification";"Jin, Zhiwei and Cao, Juan and Zhang, Yongdong and Zhou, Jianshe and
Tian, Qi";IEEE TRANSACTIONS ON MULTIMEDIA;2017;ISI Web of Science
 ISI:000426375500002;"Discovering the Hidden Structure of a Social Network: A Semi Supervised
Approach";Foroutan, Negar and Hamzeh, Ali;IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS;2017;ISI Web of Science
 ISI:000434203200012;"Understanding Russian Information Operations Using Unsupervised
Multilingual Topic Modeling";Chew, Peter A. and Turnley, Jessica G.;;2017;ISI Web of Science
 ISI:000434203200013;"Social Cyber Forensics Approach to Study Twitter's and Blogs' Influence
on Propaganda Campaigns";Al-Khateeb, Samer and Hussain, Muhammad Nihal and Agarwal, Nitin;;2017;ISI Web of Science
 ISI:000432657800035;Effective Suppression of False Rumors in Social Network Service;Ookita, Yuusuke and Fujita, Satoshi;;2017;ISI Web of Science
 ISI:000428073700070;"Active Learning Based News Veracity Detection with Feature Weighting and
Deep-Shallow Fusion";"Das Bhattacharjee, Sreyasee and Talukder, Ashit and Balantrapu, Bala
Venkatram";;2017;ISI Web of Science
 ISI:000428073702072;"Identifying and Mitigating Risks to the Quality of Open Data in the
Post-truth Era";Colborne, Adrienne and Smit, Michael;;2017;ISI Web of Science
 ISI:000428739400031;"Early investigation of Proposed Hoax Detection for Decreasing Hoax in
Social Media";"Santoso, Irvan and Yohansen, Immanuel and Nealson and Warnars, Harco
Leslie Hendric Spits and Hashimoto, Kiyota";;2017;ISI Web of Science
 ISI:000428078800066;"Design of a Method to Support Twitter based Event Detection with
Heterogeneous Data Resources";Sato, Koichi and Wang, Junbo and Cheng, Zixue;;2017;ISI Web of Science
 ISI:000427725600012;"Higher Education Student Behaviors in Spreading Fake News on Social
Media: A Case of LINE Group";Chandra, Yakob Utama and Surjandy and Ernawaty;;2017;ISI Web of Science
 ISI:000426970503011;"``Algorithms ruin everything″: #RIPTwitter, Folk Theories, and
Resistance to Algorithmic Change in Social Media";DeVito, Michael A. and Gergle, Darren and Birnholtz, Jeremy;;2017;ISI Web of Science
 ISI:000426944400116;"Spread of Misinformation Online: Simulation Impact of Social Media
Newsgroups";Safieddine, Fadi and Dordevic, Milan and Pourghomi, Pardis;;2017;ISI Web of Science
 ISI:000426449600027;Implementation of Emotional Features on Satire Detection;Pyae Phyo Thu and Nwe, Nwe;;2017;ISI Web of Science
 ISI:000426611300034;Monitoring Negative Opinion about Vaccines from Tweets Analysis;D'Andrea, Eleonora and Ducange, Pietro and Marcelloni, Francesco;;2017;ISI Web of Science
 ISI:000426121000013;"It's Always April Fools' Day! On the Difficulty of Social Network
Misinformation Classification via Propagation Features";Conti, Mauro and Lain, Daniele and Lazzeretti, Riccardo and Lovisotto, Giulio and Quattrociocchi, Walter;;2017;ISI Web of Science
 ISI:000425232200251;Rumor Source Detection under Querying with Untruthful Answers;"Choi, Jaeyoung and Moon, Sangwoo and Woo, Jiin and Son, Kyunghwan and
Shin, Jinwoo and Yi, Yung";;2017;ISI Web of Science
 ISI:000425454000014;"Study of Hoax News Detection Using Naive Bayes Classifier in Indonesian
Language";Pratiwi, Inggrid Yanuar Risca and Asmara, Rosa Andrie and Rahutomo, Faisal;;2017;ISI Web of Science
 ISI:000422621500003;"Using soft-hard fusion for misinformation detection and pattern of life
analysis in OSINT";Levchuk, Georgiy and Shabarekh, Charlotte;;2017;ISI Web of Science
 ISI:000419045500018;"Fuzzy Consensus Model in Collective Knowledge Systems: An Application
for Fighting Food Frauds";Ciasullo, Maria Vincenza and D'Aniello, Giuseppe and Gaeta, Matteo;;2017;ISI Web of Science
 ISI:000411322200006;"Threat From Being Social: Vulnerability Analysis of Social Network
Coupled Smart Grid";"Pan, Tianyi and Mishra, Subhankar and Nguyen, Lan N. and Lee, Gunhee and
Kang, Jungmin and Seo, Jungtaek and Thai, My T.";IEEE ACCESS;2017;ISI Web of Science
 ISI:000392817300009;"A novel approach for detecting multiple rumor sources in networks with
partial observations";Zhang, Zhao and Xu, Wen and Wu, Weili and Du, Ding-Zhu;JOURNAL OF COMBINATORIAL OPTIMIZATION;2017;ISI Web of Science
 ISI:000392193600016;Content Representation for Microblog Rumor Detection;Ma, Ben and Lin, Dazhen and Cao, Donglin;;2017;ISI Web of Science
 ISI:000390830100007;Modeling the emergence of riots: A geosimulation approach;Pires, Bianica and Crooks, Andrew T.;COMPUTERS ENVIRONMENT AND URBAN SYSTEMS;2017;ISI Web of Science
 ISI:000381220500057;"A mathematical model of news propagation on online social network and a
control strategy for rumor spreading";Dhar, Joydip and Jain, Ankur and Gupta, Vijay K.;SOCIAL NETWORK ANALYSIS AND MINING;2016;ISI Web of Science
 ISI:000375568800003;"Geoparsing and Geosemantics for Social Media: Spatiotemporal Grounding
of Content Propagating Rumors to Support Trust and Veracity Analysis
during Breaking News";Middleton, Stuart E. and Krivcovs, Vadims;ACM TRANSACTIONS ON INFORMATION SYSTEMS;2016;ISI Web of Science
 ISI:000417258700009;"An Approach to Relevancy Detection: contributions to the automatic
detection of relevance in social networks";Figueira, Alvaro and Sandim, Miguel and Fortuna, Paula;;2016;ISI Web of Science
 ISI:000402318100020;Android-Based Disease Monitoring;"Kok, Woon Chee and Labadin, Jane and Mohammad, Aisyah and Wong, Kok
Siong and Chang, Yei Ling";;2016;ISI Web of Science
 ISI:000393501100035;"Information Diffusion Analysis of Rumor Dynamics over a
Social-interaction based Model";Wang, De and Musaev, Aibek and Pu, Calton;;2016;ISI Web of Science
 ISI:000392160200015;"Rumor and Truth Spreading Patterns on Social Network Sites During Social
Crisis: Big Data Analytics Approach";Koohikamali, Mehrdad and Kim, Dan J.;;2016;ISI Web of Science
 ISI:000390760100121;Toward Understanding How Users Respond to Rumours in Social Media;"Anh Dang and Smit, Michael and Moh'd, Abidalrahman and Minghim, Rosane
and Milios, Evangelos";;2016;ISI Web of Science
 ISI:000389584500028;"Visual Analytics for Investigative Analysis of Hoax Distress Calls using
Social Media";"Chae, Junghoon and Zhang, Jiawei and Ko, Sungahn and Malik, Ahish and
Connell, Heather and Ebert, David S.";;2016;ISI Web of Science
 ISI:000389726700008;Rumor Propagation Detection System in Social Network Services;Yang, Hoonji and Zhong, Jiaofei and Ha, Dongsoo and Oh, Heekuck;;2016;ISI Web of Science
 ISI:000389821200022;"A Game-Theoretic Analysis of Deception over Social Networks Using Fake
Avatars";"Mohammadi, Amin and Manshaei, Mohammad Hossein and Moghaddam, Monireh
Mohebbi and Zhu, Quanyan";;2016;ISI Web of Science
 ISI:000386354500029;Visualization of the Social Bot's Fingerprints;Kaya, Mehmet and Conley, Shannon and Varol, Asaf;;2016;ISI Web of Science
 ISI:000386925700002;Analysis of Text Mining Techniques over Public Pages of Facebook;Agrawal, Himanshi and Kaushal, Rishabh;;2016;ISI Web of Science
 ISI:000380562600069;Untrusted User Detection in Microblogs;Yu, Zidan and Yu, Huiqun;;2014;ISI Web of Science
 ISI:000380451500069;"Characterization of the Use of Social Media in Natural Disasters: A
Systematic Review";Abedin, Babak and Babar, Abdul and Abbasi, Alireza;;2014;ISI Web of Science
 ISI:000380462900084;"Increasing the Veracity of Event Detection on Social Media Networks
Through User Trust Modeling";"Bodnar, Todd and Tucker, Conrad and Hopkinson, Kenneth and Bilen, Sven
G.";;2014;ISI Web of Science
 ISI:000378641000082;Prospects for Detecting Deception on Twitter;Franke, Ulrik and Rosell, Magnus;;2014;ISI Web of Science
 ISI:000366606600031;Accurately Detecting Trolls in Slashdot Zoo via Decluttering;Kumar, Srijan and Spezzano, Francesca and Subrahmanian, V. S.;;2014;ISI Web of Science
 ISI:000366606600144;Rumors Detection in Chinese via Crowd Responses;Cai, Guoyong and Wu, Hao and Lv, Rui;;2014;ISI Web of Science
 ISI:000391155100037;Identifying Sources of Misinformation in Online Social Networks;Kumar, K. P. Krishna and Geethakumari, G.;;2014;ISI Web of Science
 ISI:000393054200007;Hadoop Cellular Automata for Identifying Rumor in Social Networks;Zhang, Hui and Li, Ji and Xiao, Yueliang;;2014;ISI Web of Science
 ISI:000321726900003;Analysis of misinformation containment in online social networks;Nguyen, Nam P. and Yan, Guanhua and Thai, My T.;COMPUTER NETWORKS;2013;ISI Web of Science
 ISI:000330563800144;"Stock Market Manipulation Using Cyberattacks Together with
Misinformation Disseminated through Social Media";Mantere, Matti;;2013;ISI Web of Science
 ISI:000326546900149;"Analysis of Stock Market using Text Mining and Natural Language
Processing";Abdullah, Sheikh Shaugat and Rahaman, Mohammad Saiedur and Rahman, Mohammad Saidur;;2013;ISI Web of Science
 ISI:000353639700028;"Modeling Information Diffusion and Community Membership using Stochastic
Optimization";Hajibagheri, Alireza and Hamzeh, Ali and Sukthankar, Gita;;2013;ISI Web of Science
 ISI:000353639700080;Clustering Memes in Social Media;Ferrara, Emilio and JafariAsbagh, Mohsen and Varol, Onur and Qazvinian, Vahed and Menczer, Filippo and Flammini, Alessandro;;2013;ISI Web of Science
Kuruvilla2015;A detection system to counter identity deception in social media applications;Kuruvilla, A.M. and Varghese, S.;IEEE International Conference on Circuit, Power and Computing Technologies, ICCPCT 2015;2015;Scopus
Chen2015666;Online topic-aware influence maximization;Chen, S. and Fan, J. and Li, G. and Feng, J. and Tan, K.-L. and Tang, J.;Proceedings of the VLDB Endowment;2015;Scopus
Alowibdi20151;Deception detection in Twitter;Alowibdi, J.S. and Buy, U.A. and Yu, P.S. and Ghani, S. and Mokbel, M.;Social Network Analysis and Mining;2015;Scopus
Saez-Trumper2014316;Fake tweet buster: A webtool to identify users promoting fake news ontwitter;Saez-Trumper, D.;HT 2014 - Proceedings of the 25th ACM Conference on Hypertext and Social Media;2014;Scopus
Miyabe2014394;How do rumors spread during a crisis? Analysis of rumor expansion and disaffirmation on Twitter after 3.11 in Japan;Miyabe, M. and Nadamoto, A. and Aramaki, E.;International Journal of Web Information Systems;2014;Scopus
Cai2014912;Rumors detection in Chinese via crowd responses;Cai, G. and Wu, H. and Lv, R.;ASONAM 2014 - Proceedings of the 2014 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining;2014;Scopus
Zhang201437;Hadoop cellular automata for identifying rumor in social networks;Zhang, H. and Li, J. and Xiao, Y.;Proceedings - 2013 International Conference on Information Science and Cloud Computing Companion, ISCC-C 2013;2014;Scopus
KrishnaKumar2014417;Identifying sources of misinformation in online social networks;Krishna Kumar, K.P. and Geethakumari, G.;Advances in Intelligent Systems and Computing;2014;Scopus
Meng2014381;A study of rumor spreading with epidemic model based on network topology;Meng, D. and Wan, L. and Zhang, L.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2014;Scopus
NoAuthor2014;COSN 2014 - Proceedings of the 2014 ACM Conference on Online Social Networks;;COSN 2014 - Proceedings of the 2014 ACM Conference on Online Social Networks;2014;Scopus
Kumar201445;Analysis of Semantic Attacks in Online Social Networks;Kumar, K.P.K. and Geethakumari, G.;Communications in Computer and Information Science;2014;Scopus
Franke2014528;Prospects for detecting deception on twitter;Franke, U. and Rosell, M.;Proceedings - 2014 International Conference on Future Internet of Things and Cloud, FiCloud 2014;2014;Scopus
NoAuthor2014;International Symposium on Signal Processing and Intelligent Recognition Systems, SIRS-2014;;Advances in Intelligent Systems and Computing;2014;Scopus
Li2013;Rumor restriction in Online Social Networks;Li, S. and Zhu, Y. and Li, D. and Kim, D. and Huang, H.;2013 IEEE 32nd International Performance Computing and Communications Conference, IPCCC 2013;2013;Scopus
Li2013454;ReTweetp: Modeling and predicting tweets spread using an extended susceptible-infected-susceptible epidemic model;Li, Y. and Feng, Z. and Wang, H. and Kong, S. and Feng, L.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2013;Scopus
NoAuthor2013;Proceedings - 15th International Conference on Information Integration and Web-Based Applications and Services, iiWAS 2013;;ACM International Conference Proceeding Series;2013;Scopus
Wang2013569;Mining social networks using wave propagation;Wang, X. and Tao, H. and Xie, Z. and Yi, D.;Computational and Mathematical Organization Theory;2013;Scopus
Ikegami20134676;Topic and opinion classification based information credibility analysis on twitter;Ikegami, Y. and Kawai, K. and Namihira, Y. and Tsuruta, S.;Proceedings - 2013 IEEE International Conference on Systems, Man, and Cybernetics, SMC 2013;2013;Scopus
Sermpezis20133261;Information diffusion in heterogeneous networks: The configuration model approach;Sermpezis, P. and Spyropoulos, T.;Proceedings - IEEE INFOCOM;2013;Scopus
NoAuthor2013;Human-Computer Interaction and Knowledge Discovery in Complex, Unstructured, Big Data - Third International Workshop, HCI-KDD 2013, Held at SouthCHI 2013, Proceedings;;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2013;Scopus
Sun2013120;Detecting event rumors on Sina Weibo automatically;Sun, S. and Liu, H. and He, J. and Du, X.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2013;Scopus
